symbol	ensg
RAPH1	ENSG00000173166
MTX1	ENSG00000173171
PARP14	ENSG00000173193
CYSLTR1	ENSG00000173198
PARP15	ENSG00000173200
CKS1B	ENSG00000173207
ABCD2	ENSG00000173208
AHSA2	ENSG00000173209
ABLIM3	ENSG00000173210
MFSD4B	ENSG00000173214
VANGL1	ENSG00000173218
GLRX	ENSG00000173221
IQCB1	ENSG00000173226
GOLGB1	ENSG00000173230
ZNF483	ENSG00000173258
SLC2A14	ENSG00000173262
GPR137	ENSG00000173264
MZT2A	ENSG00000173272
TNKS	ENSG00000173273
ZNF449	ENSG00000173275
ZBTB21	ENSG00000173276
PPP1R3B	ENSG00000173281
FAM86B3P	ENSG00000173295
STOX2	ENSG00000173320
MAP3K11	ENSG00000173327
TRIB1	ENSG00000173334
SFT2D3	ENSG00000173349
C1QB	ENSG00000173369
C1QA	ENSG00000173372
NDNF	ENSG00000173376
OLR1	ENSG00000173391
DAG1	ENSG00000173402
DAB1	ENSG00000173406
ARV1	ENSG00000173409
NAA20	ENSG00000173418
MINOS1	ENSG00000173436
EHBP1L1	ENSG00000173442
THAP2	ENSG00000173451
RNF26	ENSG00000173456
PPP1R14B	ENSG00000173457
SSSCA1	ENSG00000173465
SMARCC1	ENSG00000173473
ZNF417	ENSG00000173480
PTPRM	ENSG00000173482
FKBP2	ENSG00000173486
VEGFB	ENSG00000173511
PEAK1	ENSG00000173517
TNFRSF10D	ENSG00000173530
MST1	ENSG00000173531
TNFRSF10C	ENSG00000173535
GMPPB	ENSG00000173540
MOB1B	ENSG00000173542
ZNF622	ENSG00000173545
CSPG4	ENSG00000173546
SNX33	ENSG00000173548
NABP1	ENSG00000173559
ADGRF3	ENSG00000173567
CHD2	ENSG00000173575
CCDC106	ENSG00000173581
CCR9	ENSG00000173585
CEP83	ENSG00000173588
SULT1B1	ENSG00000173597
NUDT4	ENSG00000173598
PC	ENSG00000173599
SCAI	ENSG00000173611
NMNAT1	ENSG00000173614
LRFN4	ENSG00000173621
SLC19A1	ENSG00000173638
RCE1	ENSG00000173653
UQCRH	ENSG00000173660
EIF1AX	ENSG00000173674
SPDYE2B	ENSG00000173678
CXorf23	ENSG00000173681
PSMD1	ENSG00000173692
ADGRG2	ENSG00000173698
HEG1	ENSG00000173706
C11orf80	ENSG00000173715
TOMM20	ENSG00000173726
AGFG1	ENSG00000173744
STAT5B	ENSG00000173757
CD7	ENSG00000173762
CNP	ENSG00000173786
JUP	ENSG00000173801
EIF1	ENSG00000173812
ENDOV	ENSG00000173818
RNF213	ENSG00000173821
TIGD3	ENSG00000173825
PLK3	ENSG00000173846
NET1	ENSG00000173848
DPY19L1	ENSG00000173852
PHOSPHO1	ENSG00000173868
ZNF791	ENSG00000173875
PHC3	ENSG00000173889
GPR160	ENSG00000173890
CBX2	ENSG00000173894
SPTBN2	ENSG00000173898
GOLIM4	ENSG00000173905
RBM4B	ENSG00000173914
USMG5	ENSG00000173915
HOXB2	ENSG00000173917
MARCH3	ENSG00000173926
SWSAP1	ENSG00000173928
SLCO4C1	ENSG00000173930
RBM4	ENSG00000173933
XXYLT1	ENSG00000173950
UBXN2A	ENSG00000173960
LRRC63	ENSG00000173988
CCS	ENSG00000173992
NRROS	ENSG00000174004
CEP19	ENSG00000174007
KLHL15	ENSG00000174010
FBXO45	ENSG00000174013
GNG5	ENSG00000174021
FAM3C2	ENSG00000174028
SLC25A30	ENSG00000174032
C9orf131	ENSG00000174038
CD34	ENSG00000174059
CTSF	ENSG00000174080
MSRB3	ENSG00000174099
LEMD3	ENSG00000174106
C16orf91	ENSG00000174109
TLR10	ENSG00000174123
TLR1	ENSG00000174125
TLR6	ENSG00000174130
FAM174A	ENSG00000174132
RGMB	ENSG00000174136
FAM53A	ENSG00000174137
CYB561D1	ENSG00000174151
ZDHHC24	ENSG00000174165
TRMT10C	ENSG00000174173
SELP	ENSG00000174175
CTU2	ENSG00000174177
MGA	ENSG00000174197
C12orf66	ENSG00000174206
PIGG	ENSG00000174227
PRPF8	ENSG00000174231
ADCY6	ENSG00000174233
PITPNA	ENSG00000174238
DDX23	ENSG00000174243
ZNHIT2	ENSG00000174276
ZBTB4	ENSG00000174282
ZHX3	ENSG00000174306
PHLDA3	ENSG00000174307
STAG3L3	ENSG00000174353
SLC6A19	ENSG00000174358
SNHG11	ENSG00000174365
C11orf45	ENSG00000174370
EXO1	ENSG00000174371
RALGAPA1	ENSG00000174373
PMS2P6	ENSG00000174384
C20orf166-AS1	ENSG00000174403
LIG4	ENSG00000174405
GTF2IRD2B	ENSG00000174428
ATP2A2	ENSG00000174437
ZWILCH	ENSG00000174442
RPL4	ENSG00000174444
SNAPC5	ENSG00000174446
C12orf76	ENSG00000174456
GALNTL6	ENSG00000174473
BBS1	ENSG00000174483
DENND4A	ENSG00000174485
GCSAM	ENSG00000174500
ANKRD36C	ENSG00000174501
MFSD4A	ENSG00000174514
PELI3	ENSG00000174516
MRPL11	ENSG00000174547
IL20RB	ENSG00000174564
AKIRIN1	ENSG00000174574
MSL2	ENSG00000174579
ZNF497	ENSG00000174586
CMKLR1	ENSG00000174600
ANGEL2	ENSG00000174606
IQCK	ENSG00000174628
ZNF266	ENSG00000174652
SLC29A2	ENSG00000174669
B4GAT1	ENSG00000174684
TMEM167A	ENSG00000174695
SH3PXD2B	ENSG00000174705
KIAA1551	ENSG00000174718
LARP7	ENSG00000174720
FGFBP3	ENSG00000174721
NR1D2	ENSG00000174738
BRMS1	ENSG00000174744
RPL15	ENSG00000174748
C4orf32	ENSG00000174749
HRAS	ENSG00000174775
WDR49	ENSG00000174776
SRP72	ENSG00000174780
PCP2	ENSG00000174788
RIN1	ENSG00000174791
THAP6	ENSG00000174796
CEP135	ENSG00000174799
PDZK1	ENSG00000174827
ADGRE1	ENSG00000174837
DENND6A	ENSG00000174839
PDE12	ENSG00000174840
GLMN	ENSG00000174842
DNAH12	ENSG00000174844
YIF1A	ENSG00000174851
AMY1B	ENSG00000174876
NLRP6	ENSG00000174885
NDUFA11	ENSG00000174886
RSRC1	ENSG00000174891
RAB1B	ENSG00000174903
METTL15P1	ENSG00000174912
PTDSS2	ENSG00000174915
C19orf70	ENSG00000174917
C3orf33	ENSG00000174928
KCTD13	ENSG00000174943
P2RY14	ENSG00000174944
AMZ1	ENSG00000174945
GPR171	ENSG00000174946
FUT1	ENSG00000174951
DHX36	ENSG00000174953
FBXW8	ENSG00000174989
KLC2	ENSG00000174996
CTBP2	ENSG00000175029
CHST2	ENSG00000175040
ZDHHC14	ENSG00000175048
ATR	ENSG00000175054
LRRC75A-AS1	ENSG00000175061
UBE2C	ENSG00000175063
GK5	ENSG00000175066
VCPIP1	ENSG00000175073
DES	ENSG00000175084
PDIK1L	ENSG00000175087
RAG2	ENSG00000175097
TRAF6	ENSG00000175104
ZNF654	ENSG00000175105
TVP23C	ENSG00000175106
MRPS22	ENSG00000175110
PACS1	ENSG00000175115
MARCKSL1	ENSG00000175130
SH3BP5L	ENSG00000175137
YPEL2	ENSG00000175155
ABO	ENSG00000175164
PSMD2	ENSG00000175166
FAM131A	ENSG00000175182
CSRP2	ENSG00000175183
PARL	ENSG00000175193
DDIT3	ENSG00000175197
PCCA	ENSG00000175198
DCTN2	ENSG00000175203
ZNF408	ENSG00000175213
CTDSP2	ENSG00000175215
CKAP5	ENSG00000175216
ARHGAP1	ENSG00000175220
MED16	ENSG00000175221
ATG13	ENSG00000175224
GOLGA8A	ENSG00000175265
TP53I11	ENSG00000175274
CENPS	ENSG00000175279
DOLK	ENSG00000175283
CATSPER1	ENSG00000175294
CCNE2	ENSG00000175305
PHYKPL	ENSG00000175309
ZNF519	ENSG00000175322
LSM1	ENSG00000175324
BANF1	ENSG00000175334
CHRNA7	ENSG00000175344
TMEM9B	ENSG00000175348
NRIP3	ENSG00000175352
PTPN2	ENSG00000175354
EIF1AD	ENSG00000175376
SMAD2	ENSG00000175387
EIF3F	ENSG00000175390
ZNF25	ENSG00000175395
ARL10	ENSG00000175414
CLTB	ENSG00000175416
LPL	ENSG00000175445
RFESD	ENSG00000175449
CCDC14	ENSG00000175455
TBC1D10C	ENSG00000175463
SART1	ENSG00000175467
PPP2R2D	ENSG00000175470
MCTP1	ENSG00000175471
POLD4	ENSG00000175482
LRRC25	ENSG00000175489
DPP10	ENSG00000175497
CLCF1	ENSG00000175505
LIPT2	ENSG00000175536
KCNE3	ENSG00000175538
CABP4	ENSG00000175544
ALG10B	ENSG00000175548
DRAP1	ENSG00000175550
LONRF3	ENSG00000175556
UCP3	ENSG00000175564
UCP2	ENSG00000175567
C11orf68	ENSG00000175573
PAAF1	ENSG00000175575
MRPL48	ENSG00000175581
RAB6A	ENSG00000175582
P2RY2	ENSG00000175591
FOSL1	ENSG00000175592
ERCC4	ENSG00000175595
CCDC85B	ENSG00000175602
TMEM70	ENSG00000175606
LINC00476	ENSG00000175611
RPS6KB2	ENSG00000175634
RMI2	ENSG00000175643
TOM1L2	ENSG00000175662
GOLGA8EP	ENSG00000175676
ZNF77	ENSG00000175691
LINC00116	ENSG00000175701
B3GNTL1	ENSG00000175711
MLXIP	ENSG00000175727
RWDD4P2	ENSG00000175741
AURKAIP1	ENSG00000175756
TTLL11	ENSG00000175764
TOMM5	ENSG00000175768
LINC01106	ENSG00000175772
SLC35E3	ENSG00000175782
ZNF169	ENSG00000175787
RUVBL1	ENSG00000175792
MSRA	ENSG00000175806
CCDC168	ENSG00000175820
CTDNEP1	ENSG00000175826
SWI5	ENSG00000175854
GAPT	ENSG00000175857
BAIAP2	ENSG00000175866
RPL7AP66	ENSG00000175886
ZDHHC21	ENSG00000175893
PLEKHF2	ENSG00000175895
A2M	ENSG00000175899
LRRN1	ENSG00000175928
UBE2O	ENSG00000175931
ORAI3	ENSG00000175938
UNC119B	ENSG00000175970
DENND2C	ENSG00000175984
TUBB6	ENSG00000176014
LYSMD3	ENSG00000176018
AMIGO3	ENSG00000176020
B3GALT6	ENSG00000176022
ZNF613	ENSG00000176024
JAKMIP2	ENSG00000176049
MBLAC2	ENSG00000176055
TPRN	ENSG00000176058
KCNE5	ENSG00000176076
SLC35A4	ENSG00000176087
IP6K1	ENSG00000176095
SSNA1	ENSG00000176101
CSTF3	ENSG00000176102
YES1	ENSG00000176105
CHMP6	ENSG00000176108
DLEU1	ENSG00000176124
TMEM39A	ENSG00000176142
TCP11L1	ENSG00000176148
GPX2	ENSG00000176153
CCDC57	ENSG00000176155
HSF5	ENSG00000176160
SPHK1	ENSG00000176170
BNIP3	ENSG00000176171
MYPOP	ENSG00000176182
ATAD5	ENSG00000176208
SMIM19	ENSG00000176209
ZNF404	ENSG00000176222
RTTN	ENSG00000176225
ANAPC2	ENSG00000176248
ZBTB8OS	ENSG00000176261
SLC35G1	ENSG00000176273
IDSP1	ENSG00000176289
ZNF135	ENSG00000176293
COX8A	ENSG00000176340
RPL37AP8	ENSG00000176343
ZSCAN2	ENSG00000176371
B3GNT4	ENSG00000176383
CDC26	ENSG00000176386
CRLF3	ENSG00000176390
RNPEP	ENSG00000176393
EID2	ENSG00000176396
EID2B	ENSG00000176401
KCMF1	ENSG00000176407
DNAJC30	ENSG00000176410
SPRYD4	ENSG00000176422
CLEC14A	ENSG00000176435
SYNE3	ENSG00000176438
CLK2	ENSG00000176444
LPCAT4	ENSG00000176454
SLCO3A1	ENSG00000176463
ZNF575	ENSG00000176472
WDR25	ENSG00000176473
SGF29	ENSG00000176476
PLA2G16	ENSG00000176485
DIRAS1	ENSG00000176490
PHLDB3	ENSG00000176531
GNG7	ENSG00000176533
USF3	ENSG00000176542
CNTD1	ENSG00000176563
KBTBD11	ENSG00000176595
B3GNT5	ENSG00000176597
LMNB2	ENSG00000176619
RMDN1	ENSG00000176623
MEX3C	ENSG00000176624
RNF152	ENSG00000176641
MYO1D	ENSG00000176658
C20orf197	ENSG00000176659
LRRC37A	ENSG00000176681
BDNF	ENSG00000176697
SCAND2P	ENSG00000176700
CCDC121	ENSG00000176714
ACSF3	ENSG00000176715
TTTY14	ENSG00000176728
C8orf59	ENSG00000176731
CDK5R1	ENSG00000176749
RUFY1	ENSG00000176783
BASP1	ENSG00000176788
LRRC37A3	ENSG00000176809
VSIG10	ENSG00000176834
IRX5	ENSG00000176842
METRNL	ENSG00000176845
FAM91A1	ENSG00000176853
GJA1P1	ENSG00000176857
WSB2	ENSG00000176871
TYMS	ENSG00000176890
PXMP2	ENSG00000176894
TCEANC	ENSG00000176896
PNMA1	ENSG00000176903
TYMSOS	ENSG00000176912
ANKLE2	ENSG00000176915
EFCAB5	ENSG00000176927
GCNT4	ENSG00000176928
THAP4	ENSG00000176946
NFATC2IP	ENSG00000176953
FAM89B	ENSG00000176973
SHMT1	ENSG00000176974
DPP7	ENSG00000176978
SEC24C	ENSG00000176986
SMCR8	ENSG00000176994
MTHFR	ENSG00000177000
DEAF1	ENSG00000177030
MTX3	ENSG00000177034
TMEM80	ENSG00000177042
SIX5	ENSG00000177045
FBXO46	ENSG00000177051
ZDHHC13	ENSG00000177054
SLC38A9	ENSG00000177058
ACER2	ENSG00000177076
WDR73	ENSG00000177082
POLE	ENSG00000177084
FAM109B	ENSG00000177096
RHOG	ENSG00000177105
EPS8L2	ENSG00000177106
ANO6	ENSG00000177119
ZBTB34	ENSG00000177125
LINC00982	ENSG00000177133
NUDT4P1	ENSG00000177144
FAM210A	ENSG00000177150
TALDO1	ENSG00000177156
ULK1	ENSG00000177169
NAP1L4P1	ENSG00000177173
CLVS1	ENSG00000177182
RPS6KA3	ENSG00000177189
B3GNT8	ENSG00000177191
PUS1	ENSG00000177192
CHD9	ENSG00000177200
GATD1	ENSG00000177225
MAN1B1	ENSG00000177239
KCNA3	ENSG00000177272
FZD8	ENSG00000177283
TOP3A	ENSG00000177302
CASKIN2	ENSG00000177303
ZBTB38	ENSG00000177311
DLGAP1-AS1	ENSG00000177337
CCDC71	ENSG00000177352
TIMM22	ENSG00000177370
HIC1	ENSG00000177374
PPFIA3	ENSG00000177380
MAGEF1	ENSG00000177383
UMODL1	ENSG00000177398
SAMD9L	ENSG00000177409
ZFAS1	ENSG00000177410
PAWR	ENSG00000177425
TGIF1	ENSG00000177426
MIEF2	ENSG00000177427
NAP1L5	ENSG00000177432
CD19	ENSG00000177455
NR2C2	ENSG00000177463
ACOT4	ENSG00000177465
CAVIN1	ENSG00000177469
ARIH2	ENSG00000177479
RBM44	ENSG00000177483
ZBTB33	ENSG00000177485
ZBED2	ENSG00000177494
IRX3	ENSG00000177508
OR2B11	ENSG00000177535
SLC25A22	ENSG00000177542
RABEP2	ENSG00000177548
ATOX1	ENSG00000177556
TBL1XR1	ENSG00000177565
SAMD12	ENSG00000177570
CD163	ENSG00000177575
C18orf32	ENSG00000177576
PIDD1	ENSG00000177595
ZNF491	ENSG00000177599
RPLP2	ENSG00000177600
GSG2	ENSG00000177602
JUN	ENSG00000177606
CSTF2T	ENSG00000177613
GBA	ENSG00000177628
CASC2	ENSG00000177640
ACAD9	ENSG00000177646
IL17RA	ENSG00000177663
PNPLA2	ENSG00000177666
AGTRAP	ENSG00000177674
CD163L1	ENSG00000177675
THAP5	ENSG00000177683
CRACR2B	ENSG00000177685
SUMO4	ENSG00000177688
DNAJC28	ENSG00000177692
NAALADL2	ENSG00000177694
CD151	ENSG00000177697
POLR2L	ENSG00000177700
FAM20C	ENSG00000177706
ANXA2R	ENSG00000177721
TMEM94	ENSG00000177728
FLII	ENSG00000177731
SOX12	ENSG00000177732
HNRNPA0	ENSG00000177733
FAM87B	ENSG00000177757
CHID1	ENSG00000177830
ZNF620	ENSG00000177842
ZNF518A	ENSG00000177853
TMEM187	ENSG00000177854
CACYBPP2	ENSG00000177855
SVBP	ENSG00000177868
ZNF619	ENSG00000177873
AP3S1	ENSG00000177879
GRB2	ENSG00000177885
ZBTB41	ENSG00000177888
UBE2N	ENSG00000177889
ARL6IP6	ENSG00000177917
ZNF354C	ENSG00000177932
MAMDC4	ENSG00000177943
CENPBD1	ENSG00000177946
BET1L	ENSG00000177951
RPS27	ENSG00000177954
RIC8A	ENSG00000177963
IMP3	ENSG00000177971
ASB8	ENSG00000177981
ODF3B	ENSG00000177989
DPY19L2	ENSG00000177990
LRRC75B	ENSG00000178026
DMAP1	ENSG00000178028
IMPDH2	ENSG00000178035
ALS2CL	ENSG00000178038
MLF1	ENSG00000178053
NDUFAF3	ENSG00000178057
C2orf69	ENSG00000178074
GRAMD1C	ENSG00000178075
ULK4P3	ENSG00000178081
TSSK6	ENSG00000178093
BOLA1	ENSG00000178096
PDE4DIP	ENSG00000178104
DDX10	ENSG00000178105
GOLGA8Q	ENSG00000178115
PPP1R42	ENSG00000178125
NDUFV2	ENSG00000178127
DALRD3	ENSG00000178149
ZNF114	ENSG00000178150
ZNF518B	ENSG00000178163
LCORL	ENSG00000178177
PARD6G	ENSG00000178184
SH2B1	ENSG00000178188
ZC3H12D	ENSG00000178199
VN1R1	ENSG00000178201
KDELC2	ENSG00000178202
PLEC	ENSG00000178209
PRSS36	ENSG00000178226
ZNF543	ENSG00000178229
TMEM151B	ENSG00000178233
GALNT11	ENSG00000178234
WDR6	ENSG00000178252
GEN1	ENSG00000178295
TMPRSS9	ENSG00000178297
AQP11	ENSG00000178301
TMEM11	ENSG00000178307
ZNF354B	ENSG00000178338
KCNG2	ENSG00000178342
ZFAND2A	ENSG00000178381
PLEKHM3	ENSG00000178385
ZNF223	ENSG00000178386
FAM220A	ENSG00000178397
CEP295NL	ENSG00000178404
BEND3	ENSG00000178409
NT5DC1	ENSG00000178425
RPS3AP5	ENSG00000178429
LINC00843	ENSG00000178440
COX14	ENSG00000178449
H3F3AP6	ENSG00000178458
MCMDC2	ENSG00000178460
RPL10P16	ENSG00000178464
P4HTM	ENSG00000178467
DTX3	ENSG00000178498
KLHL11	ENSG00000178502
SLC25A20	ENSG00000178537
CA8	ENSG00000178538
CD28	ENSG00000178562
EPM2AIP1	ENSG00000178567
MAF	ENSG00000178573
CTNNBIP1	ENSG00000178585
GTPBP6	ENSG00000178605
ERN1	ENSG00000178607
GPR35	ENSG00000178623
ARMC10P1	ENSG00000178660
ZNF713	ENSG00000178665
PARP10	ENSG00000178685
SUZ12	ENSG00000178691
NSUN3	ENSG00000178694
KCTD12	ENSG00000178695
DHFR2	ENSG00000178700
RPP25	ENSG00000178718
GRINA	ENSG00000178719
GLULP4	ENSG00000178723
THBD	ENSG00000178726
COX5A	ENSG00000178741
ERFE	ENSG00000178752
FAM219B	ENSG00000178761
ZHX2	ENSG00000178764
CPNE7	ENSG00000178773
CD300LB	ENSG00000178789
MPI	ENSG00000178802
ADORA2A-AS1	ENSG00000178803
TRIM73	ENSG00000178809
OPLAH	ENSG00000178814
EFCAB13	ENSG00000178852
MSC	ENSG00000178860
APOLD1	ENSG00000178878
EXOSC4	ENSG00000178896
DPY19L3	ENSG00000178904
TAF7	ENSG00000178913
ZNF852	ENSG00000178917
PFAS	ENSG00000178921
HYI	ENSG00000178922
C17orf62	ENSG00000178927
ZNF552	ENSG00000178935
GAK	ENSG00000178950
ZBTB7A	ENSG00000178951
TUFM	ENSG00000178952
RMI1	ENSG00000178966
CTC1	ENSG00000178971
FBXO34	ENSG00000178974
LINC00324	ENSG00000178977
SELENOW	ENSG00000178980
EIF3K	ENSG00000178982
MRFAP1L1	ENSG00000178988
SNX18	ENSG00000178996
AURKB	ENSG00000178999
C14orf39	ENSG00000179008
MRFAP1	ENSG00000179010
C3orf38	ENSG00000179021
TMEM107	ENSG00000179029
RRS1	ENSG00000179041
RCC2	ENSG00000179051
DPM3	ENSG00000179085
C12orf42	ENSG00000179088
CYC1	ENSG00000179091
PER1	ENSG00000179094
HTR1F	ENSG00000179097
TMTC2	ENSG00000179104
FARSA	ENSG00000179115
SPTY2D1	ENSG00000179119
SAMD4B	ENSG00000179134
GIMAP7	ENSG00000179144
EDC3	ENSG00000179151
TCAIM	ENSG00000179152
FUCA1	ENSG00000179163
ZNF664	ENSG00000179195
CALR	ENSG00000179218
MAGED1	ENSG00000179222
LDLRAD3	ENSG00000179241
CDH4	ENSG00000179242
RAD23A	ENSG00000179262
GADD45GIP1	ENSG00000179271
PTPN11	ENSG00000179295
FAM156B	ENSG00000179304
RAB39A	ENSG00000179331
CLK3	ENSG00000179335
HLA-DQB1	ENSG00000179344
GATA2	ENSG00000179348
ARID3B	ENSG00000179361
PACS2	ENSG00000179364
ELMOD2	ENSG00000179387
EGR3	ENSG00000179388
CATSPERE	ENSG00000179397
VWA1	ENSG00000179403
LINC00174	ENSG00000179406
GEMIN4	ENSG00000179409
KLHL28	ENSG00000179454
MKRN3	ENSG00000179455
ZBTB18	ENSG00000179456
C14orf28	ENSG00000179476
EIF3J-AS1	ENSG00000179523
SHARPIN	ENSG00000179526
DNHD1	ENSG00000179532
SLITRK4	ENSG00000179542
GCC1	ENSG00000179562
LSMEM2	ENSG00000179564
CIITA	ENSG00000179583
ZFPM1	ENSG00000179588
PLD6	ENSG00000179598
CDC42EP4	ENSG00000179604
DGKZP1	ENSG00000179611
ZBTB42	ENSG00000179627
LACC1	ENSG00000179630
MAF1	ENSG00000179632
FCER1A	ENSG00000179639
WDR97	ENSG00000179698
PCED1B	ENSG00000179715
APOBEC3B	ENSG00000179750
PIPOX	ENSG00000179761
PCBP1-AS1	ENSG00000179818
MYADM	ENSG00000179820
MROH1	ENSG00000179832
SERTAD2	ENSG00000179833
PIK3CD-AS1	ENSG00000179840
AKAP5	ENSG00000179841
GIPC3	ENSG00000179855
CITED4	ENSG00000179862
ABCA13	ENSG00000179869
TIGD5	ENSG00000179886
PDXDC1	ENSG00000179889
PHC1P1	ENSG00000179899
ZNF154	ENSG00000179909
R3HDM2	ENSG00000179912
ITLN1	ENSG00000179914
SEPHS2	ENSG00000179918
GPBAR1	ENSG00000179921
ZNF784	ENSG00000179922
C14orf119	ENSG00000179933
GOLGA8J	ENSG00000179938
BBS10	ENSG00000179941
FIZ1	ENSG00000179943
PUF60	ENSG00000179950
DCTPP1	ENSG00000179958
ZNF771	ENSG00000179965
PPP1R14BP3	ENSG00000179967
CRIPAK	ENSG00000179979
TSHZ1	ENSG00000179981
PSTK	ENSG00000179988
SOCS4	ENSG00000180008
ZADH2	ENSG00000180011
ZNF48	ENSG00000180035
C3orf80	ENSG00000180044
TMEM150B	ENSG00000180061
ANKRD18A	ENSG00000180071
TMEM86B	ENSG00000180089
SEPT1	ENSG00000180096
TRNAU1AP	ENSG00000180098
EXOC3	ENSG00000180104
ACTA2-AS1	ENSG00000180139
MED14	ENSG00000180182
FAHD1	ENSG00000180185
HMGB1P14	ENSG00000180189
RCC1	ENSG00000180198
PRKRA	ENSG00000180228
HERC2P3	ENSG00000180229
ZNRF2	ENSG00000180233
ZNF816	ENSG00000180257
FGD6	ENSG00000180263
OAZ2	ENSG00000180304
PNPLA1	ENSG00000180316
CCDC43	ENSG00000180329
KCTD4	ENSG00000180332
MEIOC	ENSG00000180336
FZD2	ENSG00000180340
TIGD2	ENSG00000180346
HCLS1	ENSG00000180353
MTURN	ENSG00000180354
ZNF609	ENSG00000180357
PAK2	ENSG00000180370
CCDC66	ENSG00000180376
EMC3-AS1	ENSG00000180385
MCFD2	ENSG00000180398
HARBI1	ENSG00000180423
C11orf71	ENSG00000180425
ARHGAP45	ENSG00000180448
ZNF571	ENSG00000180479
MIGA1	ENSG00000180488
KCNE1	ENSG00000180509
NRIP1	ENSG00000180530
RNF182	ENSG00000180537
C9orf139	ENSG00000180539
TSPYL5	ENSG00000180543
FUT7	ENSG00000180549
HIST1H2AC	ENSG00000180573
SRP9P1	ENSG00000180581
SKIDA1	ENSG00000180592
HIST1H2BC	ENSG00000180596
MB21D2	ENSG00000180611
ZNF594	ENSG00000180626
PCGF5	ENSG00000180628
PRF1	ENSG00000180644
YOD1	ENSG00000180667
TMEM64	ENSG00000180694
S1PR5	ENSG00000180739
SMG1P3	ENSG00000180747
GPR157	ENSG00000180758
PIPSL	ENSG00000180764
CHST13	ENSG00000180767
SLC36A4	ENSG00000180773
ZDHHC20	ENSG00000180776
ZFP3	ENSG00000180787
MAP3K15	ENSG00000180815
PPA1	ENSG00000180817
PSMG4	ENSG00000180822
MAP6D1	ENSG00000180834
ZNF443	ENSG00000180855
PDIA3P1	ENSG00000180867
CXCR2	ENSG00000180871
SSR4	ENSG00000180879
CAPS2	ENSG00000180881
ZNF792	ENSG00000180884
CUEDC1	ENSG00000180891
SCRIB	ENSG00000180900
KCTD2	ENSG00000180901
D2HGDH	ENSG00000180902
CMTR2	ENSG00000180917
FAM83H	ENSG00000180921
ZNF572	ENSG00000180938
ST20	ENSG00000180953
PITPNB	ENSG00000180957
TCEAL8	ENSG00000180964
LRRC57	ENSG00000180979
MRPL14	ENSG00000180992
C1orf105	ENSG00000180999
BBS12	ENSG00000181004
ZFP82	ENSG00000181007
LSMEM1	ENSG00000181016
NQO1	ENSG00000181019
AEN	ENSG00000181026
FKRP	ENSG00000181027
TRAPPC5	ENSG00000181029
RPH3AL	ENSG00000181031
SLC25A42	ENSG00000181035
FCRL6	ENSG00000181036
METTL23	ENSG00000181038
SLC26A11	ENSG00000181045
HIGD1A	ENSG00000181061
EHMT1	ENSG00000181090
F2R	ENSG00000181104
HLA-V	ENSG00000181126
ZNF707	ENSG00000181135
MUC16	ENSG00000181143
NPM1	ENSG00000181163
PJA1	ENSG00000181191
DHTKD1	ENSG00000181192
HIST3H2A	ENSG00000181218
ZNF746	ENSG00000181220
POLR2A	ENSG00000181222
DLSTP1	ENSG00000181227
TMEM136	ENSG00000181264
FRAT2	ENSG00000181274
TMEM102	ENSG00000181284
ZNF322	ENSG00000181315
NME9	ENSG00000181322
LRRC75A	ENSG00000181350
DDX60L	ENSG00000181381
OGFOD3	ENSG00000181396
WASHC1	ENSG00000181404
AATK	ENSG00000181409
SAGE1	ENSG00000181433
ZNF467	ENSG00000181444
ZNF678	ENSG00000181450
TMEM45A	ENSG00000181458
RAP2B	ENSG00000181467
ZBTB2	ENSG00000181472
RNF135	ENSG00000181481
ACBD4	ENSG00000181513
SGSH	ENSG00000181523
RPL24P4	ENSG00000181524
MAB21L2	ENSG00000181541
FANCB	ENSG00000181544
SETD2	ENSG00000181555
MEX3D	ENSG00000181588
MRPS23	ENSG00000181610
GPR135	ENSG00000181619
SLX1B	ENSG00000181625
P2RY13	ENSG00000181631
ZFP41	ENSG00000181638
GPR88	ENSG00000181656
HKR1	ENSG00000181666
PLAG1	ENSG00000181690
YIPF6	ENSG00000181704
ZBTB20	ENSG00000181722
C3orf58	ENSG00000181744
C5orf30	ENSG00000181751
AMIGO1	ENSG00000181754
SIAH2	ENSG00000181788
COPG1	ENSG00000181789
ADGRB1	ENSG00000181790
CELF2-AS1	ENSG00000181800
SLC9A9	ENSG00000181804
LSM10	ENSG00000181817
RELL1	ENSG00000181826
RFX7	ENSG00000181827
SLC35C1	ENSG00000181830
TIGIT	ENSG00000181847
RNF41	ENSG00000181852
SLC2A4	ENSG00000181856
IBA57	ENSG00000181873
ZNF329	ENSG00000181894
ZNF101	ENSG00000181896
C5orf24	ENSG00000181904
ADO	ENSG00000181915
COA4	ENSG00000181924
PRKAG1	ENSG00000181929
GINS3	ENSG00000181938
CCDC149	ENSG00000181982
GOLGA8CP	ENSG00000181984
MRPS11	ENSG00000181991
SNRPE	ENSG00000182004
RTKN2	ENSG00000182010
CHST15	ENSG00000182022
TRPC2	ENSG00000182048
IDH2	ENSG00000182054
TMEM259	ENSG00000182087
WRB	ENSG00000182093
TNRC18	ENSG00000182095
DEXI	ENSG00000182108
NOP10	ENSG00000182117
FAM89A	ENSG00000182118
TDRKH	ENSG00000182134
ZNF708	ENSG00000182141
IST1	ENSG00000182149
ERCC6L2	ENSG00000182150
MRPL41	ENSG00000182154
